|CO_MUNICIPIO|ANO_CENSO|NUM_COMP_ALUNOS_POR_CIDADE|IOEB
6841|2502102|2017.0|46.0|3.4
6842|2502151|2017.0|69.0|4.7
6843|2502201|2017.0|48.0|3.7
6844|2502300|2017.0|51.0|3.9
6845|2502409|2017.0|85.0|3.7
6846|2502508|2017.0|209.0|3.8
6847|2502607|2017.0|34.0|3.8
6848|2502706|2017.0|22.0|3.9
6849|2502805|2017.0|128.0|4.0
6850|2502904|2017.0|63.0|3.7
6851|2503001|2017.0|162.0|3.5
6852|2503100|2017.0|57.0|4.6
6853|2503209|2017.0|199.0|3.6
6854|2503308|2017.0|46.0|3.7
6855|2503407|2017.0|33.0|3.9
6856|2503506|2017.0|121.0|3.9
6857|2503555|2017.0|38.0|4.0
6858|2503605|2017.0|64.0|3.4
6859|2503704|2017.0|830.0|4.2
6860|2503753|2017.0|36.0|4.4
6861|2503803|2017.0|2.0|3.9
6862|2503902|2017.0|70.0|4.3
6863|2504009|2017.0|2277.0|4.0
6864|2504033|2017.0|52.0|3.9
6865|2504074|2017.0|46.0|0.0
6866|2504108|2017.0|19.0|4.1
6867|2504157|2017.0|0.0|4.0
6868|2504207|2017.0|21.0|4.0
6869|2504306|2017.0|262.0|4.1
6870|2504355|2017.0|24.0|3.6
6871|2504405|2017.0|80.0|3.5
6872|2504504|2017.0|42.0|4.0
6873|2504603|2017.0|64.0|3.8
6874|2504702|2017.0|19.0|4.2
6875|2504801|2017.0|39.0|4.1
6876|2504850|2017.0|29.0|0.0
6877|2504900|2017.0|59.0|3.4
6878|2505006|2017.0|26.0|3.7
6879|2505105|2017.0|198.0|4.4
6880|2505204|2017.0|50.0|3.7
6881|2505238|2017.0|59.0|3.8
6882|2505279|2017.0|56.0|4.2
6883|2505303|2017.0|26.0|3.9
6884|2505352|2017.0|21.0|4.5
6885|2505402|2017.0|72.0|3.9
6886|2505501|2017.0|18.0|4.0
6887|2505600|2017.0|32.0|3.5
6888|2505709|2017.0|79.0|4.7
6889|2505808|2017.0|99.0|4.1
6890|2505907|2017.0|17.0|3.6
6891|2506004|2017.0|118.0|4.3
6892|2506103|2017.0|174.0|4.1
6893|2506202|2017.0|16.0|4.1
6894|2506251|2017.0|19.0|3.9
6895|2506301|2017.0|427.0|4.2
6896|2506400|2017.0|112.0|3.7
6897|2506509|2017.0|52.0|4.0
6898|2506608|2017.0|78.0|4.1
6899|2506707|2017.0|94.0|3.8
6900|2506806|2017.0|185.0|3.6
6901|2506905|2017.0|130.0|3.6
6902|2507002|2017.0|209.0|3.9
6903|2507101|2017.0|81.0|3.8
6904|2507200|2017.0|65.0|3.7
6905|2507309|2017.0|82.0|3.7
6906|2507408|2017.0|46.0|3.5
6907|2507507|2017.0|4956.0|4.0
6908|2507606|2017.0|65.0|4.5
6909|2507705|2017.0|164.0|3.5
6910|2507804|2017.0|75.0|3.6
6911|2507903|2017.0|79.0|3.8
6912|2508000|2017.0|71.0|4.0
6913|2508109|2017.0|29.0|3.7
6914|2508208|2017.0|91.0|3.7
6915|2508307|2017.0|213.0|4.0
6916|2508406|2017.0|40.0|3.7
6917|2508505|2017.0|28.0|4.2
6918|2508554|2017.0|33.0|3.8
6919|2508604|2017.0|71.0|3.5
6920|2508703|2017.0|52.0|4.2
6921|2508802|2017.0|54.0|3.8
6922|2508901|2017.0|182.0|3.7
6923|2509008|2017.0|118.0|3.8
6924|2509057|2017.0|83.0|3.0
6925|2509107|2017.0|70.0|3.4
6926|2509156|2017.0|58.0|3.8
6927|2509206|2017.0|122.0|4.1
6928|2509305|2017.0|19.0|4.2
6929|2509339|2017.0|20.0|3.7
6930|2509370|2017.0|33.0|0.0
6931|2509396|2017.0|53.0|4.4
6932|2509404|2017.0|93.0|3.8
6933|2509503|2017.0|48.0|4.4
6934|2509602|2017.0|26.0|4.1
6935|2509701|2017.0|332.0|4.8
6936|2509800|2017.0|36.0|3.7
6937|2509909|2017.0|54.0|4.3
6938|2510006|2017.0|22.0|4.1
6939|2510105|2017.0|106.0|4.1
6940|2510204|2017.0|32.0|4.4
6941|2510303|2017.0|46.0|4.1
6942|2510402|2017.0|92.0|4.1
6943|2510501|2017.0|65.0|4.4
6944|2510600|2017.0|30.0|0.0
6945|2510659|2017.0|11.0|0.0
6946|2510709|2017.0|19.0|4.2
6947|2510808|2017.0|1054.0|4.1
6948|2510907|2017.0|59.0|4.6
6949|2511004|2017.0|71.0|3.9
6950|2511103|2017.0|42.0|4.3
6951|2511202|2017.0|207.0|3.6
6952|2511301|2017.0|171.0|3.7
6953|2511400|2017.0|335.0|4.8
6954|2511509|2017.0|118.0|3.6
6955|2511608|2017.0|19.0|3.8
6956|2511707|2017.0|86.0|3.8
6957|2511806|2017.0|38.0|4.1
6958|2511905|2017.0|125.0|3.3
6959|2512002|2017.0|184.0|4.0
6960|2512036|2017.0|82.0|3.8
6961|2512077|2017.0|85.0|4.0
6962|2512101|2017.0|308.0|4.8
6963|2512200|2017.0|20.0|4.3
6964|2512309|2017.0|97.0|4.1
6965|2512408|2017.0|10.0|4.2
6966|2512507|2017.0|246.0|3.7
6967|2512606|2017.0|32.0|0.0
6968|2512705|2017.0|40.0|4.1
6969|2512721|2017.0|44.0|3.9
6970|2512747|2017.0|38.0|4.2
6971|2512754|2017.0|62.0|3.9
6972|2512762|2017.0|16.0|4.4
6973|2512788|2017.0|17.0|0.0
6974|2512804|2017.0|62.0|3.9
6975|2512903|2017.0|70.0|3.6
6976|2513000|2017.0|10.0|3.9
6977|2513109|2017.0|105.0|3.7
6978|2513158|2017.0|98.0|4.2
6979|2513208|2017.0|43.0|4.1
6980|2513307|2017.0|62.0|4.2
6981|2513356|2017.0|30.0|0.0
6982|2513406|2017.0|194.0|4.3
6983|2513505|2017.0|20.0|3.8
6984|2513604|2017.0|36.0|3.5
6985|2513653|2017.0|42.0|4.4
6986|2513703|2017.0|467.0|3.4
6987|2513802|2017.0|38.0|4.1
6988|2513851|2017.0|18.0|4.3
6989|2513901|2017.0|77.0|4.4
6990|2513927|2017.0|41.0|4.3
6991|2513943|2017.0|16.0|0.0
6992|2513968|2017.0|31.0|4.7
6993|2513984|2017.0|26.0|4.9
6994|2514008|2017.0|43.0|3.7
6995|2514107|2017.0|28.0|3.7
6996|2514206|2017.0|63.0|4.1
6997|2514305|2017.0|41.0|3.6
6998|2514404|2017.0|44.0|0.0
6999|2514453|2017.0|50.0|3.7
7000|2514503|2017.0|182.0|3.9
7001|2514552|2017.0|19.0|0.0
7002|2514602|2017.0|29.0|4.5
7003|2514651|2017.0|19.0|4.4
7004|2514701|2017.0|37.0|4.6
7005|2514800|2017.0|56.0|3.7
7006|2514909|2017.0|100.0|3.9
7007|2515005|2017.0|70.0|3.6
7008|2515104|2017.0|10.0|4.4
7009|2515203|2017.0|36.0|4.2
7010|2515302|2017.0|392.0|3.9
7011|2515401|2017.0|66.0|4.0
7012|2515500|2017.0|51.0|3.6
7013|2515609|2017.0|1.0|0.0
7014|2515708|2017.0|45.0|4.2
7015|2515807|2017.0|25.0|3.6
7016|2515906|2017.0|43.0|3.4
7017|2515930|2017.0|101.0|4.6
7018|2515971|2017.0|93.0|3.8
7019|2516003|2017.0|67.0|3.8
7020|2516102|2017.0|121.0|3.6
7021|2516151|2017.0|40.0|4.0
7022|2516201|2017.0|638.0|4.3
7023|2516300|2017.0|122.0|4.4
7024|2516409|2017.0|42.0|3.8
7025|2516508|2017.0|25.0|4.0
7026|2516607|2017.0|67.0|4.5
7027|2516706|2017.0|151.0|3.9
7028|2516755|2017.0|28.0|3.7
7029|2516805|2017.0|86.0|3.6
7030|2516904|2017.0|152.0|3.8
7031|2517001|2017.0|73.0|4.4
7032|2517100|2017.0|40.0|4.9
7033|2517209|2017.0|41.0|0.0
7034|2517407|2017.0|39.0|4.3
7035|2600054|2017.0|338.0|3.6
7036|2600104|2017.0|265.0|4.6
7037|2600203|2017.0|153.0|4.3
7038|2600302|2017.0|105.0|3.8
7039|2600401|2017.0|136.0|3.9
7040|2600500|2017.0|202.0|3.8
7041|2600609|2017.0|106.0|3.5
7042|2600708|2017.0|185.0|3.2
7043|2600807|2017.0|276.0|4.1
7044|2600906|2017.0|52.0|3.9
7045|2601003|2017.0|42.0|4.2
7046|2601052|2017.0|24.0|4.0
7047|2601102|2017.0|398.0|4.0
7048|2601201|2017.0|409.0|4.3
7049|2601300|2017.0|8.0|4.5
7050|2601409|2017.0|244.0|3.8
7051|2601508|2017.0|8.0|4.0
7052|2601607|2017.0|168.0|4.0
7053|2601706|2017.0|410.0|4.3
7054|2601805|2017.0|39.0|3.8
7055|2601904|2017.0|281.0|4.6
7056|2602001|2017.0|70.0|3.5
7057|2602100|2017.0|186.0|4.0
7058|2602209|2017.0|159.0|4.1
7059|2602308|2017.0|246.0|5.0
7060|2602407|2017.0|11.0|4.6
7061|2602506|2017.0|37.0|4.6
7062|2602605|2017.0|146.0|3.8
7063|2602704|2017.0|56.0|4.3
7064|2602803|2017.0|186.0|4.0
7065|2602902|2017.0|802.0|4.0
7066|2603009|2017.0|189.0|4.2
7067|2603108|2017.0|22.0|4.3
7068|2603207|2017.0|155.0|4.3
7069|2603306|2017.0|9.0|3.8
7070|2603405|2017.0|11.0|3.7
7071|2603454|2017.0|499.0|4.3
7072|2603504|2017.0|30.0|4.5
7073|2603603|2017.0|74.0|4.0
7074|2603702|2017.0|23.0|3.8
7075|2603801|2017.0|32.0|4.0
7076|2603900|2017.0|167.0|4.9
7077|2603926|2017.0|20.0|3.0
7078|2604007|2017.0|352.0|4.1
7079|2604106|2017.0|2084.0|4.1
7080|2604155|2017.0|80.0|4.6
7081|2604205|2017.0|217.0|4.1
7082|2604304|2017.0|63.0|3.8
7083|2604403|2017.0|90.0|3.7
7084|2604502|2017.0|104.0|0.0
7085|2604601|2017.0|59.0|4.0
7086|2604700|2017.0|53.0|3.6
7087|2604809|2017.0|44.0|4.0
7088|2604908|2017.0|14.0|3.9
7089|2605004|2017.0|141.0|4.3
7090|2605103|2017.0|103.0|4.2
7091|2605152|2017.0|117.0|4.6
7092|2605202|2017.0|197.0|3.6
7093|2605301|2017.0|225.0|4.2
7094|2605400|2017.0|39.0|4.2
7095|2605459|2017.0|35.0|3.9
7096|2605509|2017.0|50.0|4.1
7097|2605608|2017.0|78.0|4.0
7098|2605707|2017.0|232.0|4.1
7099|2605806|2017.0|39.0|4.3
7100|2605905|2017.0|30.0|3.3
7101|2606002|2017.0|729.0|4.0
7102|2606101|2017.0|56.0|3.7
7103|2606200|2017.0|465.0|3.8
7104|2606309|2017.0|47.0|4.0
7105|2606408|2017.0|377.0|3.9
7106|2606507|2017.0|77.0|4.0
7107|2606606|2017.0|158.0|4.3
7108|2606705|2017.0|10.0|4.2
7109|2606804|2017.0|333.0|3.7
7110|2606903|2017.0|85.0|3.9
7111|2607000|2017.0|46.0|3.5
7112|2607109|2017.0|73.0|4.2
7113|2607208|2017.0|292.0|4.3
7114|2607307|2017.0|60.0|3.9
7115|2607406|2017.0|82.0|4.4
7116|2607505|2017.0|64.0|4.1
7117|2607604|2017.0|119.0|3.9
7118|2607653|2017.0|91.0|3.8
7119|2607703|2017.0|10.0|4.0
7120|2607752|2017.0|168.0|3.9
7121|2607802|2017.0|70.0|3.5
7122|2607901|2017.0|1406.0|4.0
7123|2607950|2017.0|32.0|4.3
7124|2608008|2017.0|36.0|3.8
7125|2608057|2017.0|69.0|3.7
7126|2608107|2017.0|53.0|4.5
7127|2608206|2017.0|116.0|3.7
7128|2608255|2017.0|18.0|4.8
7129|2608305|2017.0|66.0|5.1
7130|2608404|2017.0|29.0|4.3
7131|2608453|2017.0|95.0|4.0
7132|2608503|2017.0|42.0|4.0
7133|2608602|2017.0|36.0|4.1
7134|2608701|2017.0|17.0|3.8
7135|2608750|2017.0|159.0|4.1
7136|2608800|2017.0|114.0|4.4
7137|2608909|2017.0|256.0|4.5
7138|2609006|2017.0|87.0|4.2
7139|2609105|2017.0|14.0|4.0
7140|2609154|2017.0|18.0|3.8
7141|2609204|2017.0|33.0|3.3
7142|2609303|2017.0|103.0|4.0
7143|2609402|2017.0|101.0|3.7
7144|2609501|2017.0|180.0|4.2
7145|2609600|2017.0|1419.0|3.6
7146|2609709|2017.0|103.0|4.8
7147|2609808|2017.0|39.0|3.5
7148|2609907|2017.0|151.0|3.4
7149|2610004|2017.0|400.0|4.1
7150|2610103|2017.0|15.0|3.5
7151|2610202|2017.0|76.0|4.8
7152|2610301|2017.0|44.0|4.2
7153|2610400|2017.0|77.0|3.9
7154|2610509|2017.0|141.0|4.3
7155|2610608|2017.0|104.0|3.9
7156|2610707|2017.0|1120.0|3.5
7157|2610806|2017.0|72.0|3.7
7158|2610905|2017.0|469.0|3.9
7159|2611002|2017.0|103.0|4.3
7160|2611101|2017.0|2463.0|4.8
7161|2611200|2017.0|75.0|4.2
7162|2611309|2017.0|76.0|3.7
7163|2611408|2017.0|37.0|4.1
7164|2611507|2017.0|41.0|3.9
7165|2611533|2017.0|62.0|5.0
7166|2611606|2017.0|9162.0|4.1
7167|2611705|2017.0|104.0|4.1
7168|2611804|2017.0|147.0|3.7
7169|2611903|2017.0|101.0|3.9
7170|2612000|2017.0|62.0|4.0
7171|2612109|2017.0|39.0|3.9
7172|2612208|2017.0|398.0|4.5
7173|2612307|2017.0|38.0|4.1
7174|2612406|2017.0|64.0|3.9
7175|2612455|2017.0|152.0|4.2
7176|2612471|2017.0|28.0|4.3
7177|2612505|2017.0|399.0|4.7
7178|2612554|2017.0|22.0|4.2
7179|2612604|2017.0|189.0|3.5
7180|2612703|2017.0|14.0|4.0
7181|2612802|2017.0|46.0|4.4
7182|2612901|2017.0|34.0|3.7
7183|2613008|2017.0|275.0|4.3
7184|2613107|2017.0|107.0|4.4
7185|2613206|2017.0|27.0|4.1
7186|2613305|2017.0|62.0|4.3
7187|2613404|2017.0|116.0|3.5
7188|2613503|2017.0|160.0|4.2
7189|2613602|2017.0|152.0|4.6
7190|2613701|2017.0|281.0|3.5
7191|2613800|2017.0|58.0|4.1
7192|2613909|2017.0|395.0|4.3
7193|2614006|2017.0|17.0|3.8
7194|2614105|2017.0|269.0|4.4
7195|2614204|2017.0|140.0|3.4
7196|2614303|2017.0|69.0|4.2
7197|2614402|2017.0|27.0|4.5
7198|2614501|2017.0|237.0|4.4
7199|2614600|2017.0|131.0|4.4
7200|2614709|2017.0|57.0|3.9
7201|2614808|2017.0|109.0|3.8
7202|2614857|2017.0|97.0|3.8
7203|2615003|2017.0|54.0|4.2
7204|2615102|2017.0|19.0|4.6
7205|2615201|2017.0|18.0|4.6
7206|2615300|2017.0|384.0|4.1
7207|2615409|2017.0|94.0|3.5
7208|2615508|2017.0|57.0|3.8
7209|2615607|2017.0|115.0|4.3
7210|2615706|2017.0|144.0|4.7
7211|2615805|2017.0|129.0|4.9
7212|2615904|2017.0|73.0|4.7
7213|2616001|2017.0|130.0|4.3
7214|2616100|2017.0|85.0|3.6
7215|2616183|2017.0|15.0|3.8
7216|2616209|2017.0|111.0|4.1
7217|2616308|2017.0|183.0|3.7
7218|2616407|2017.0|647.0|3.8
7219|2616506|2017.0|40.0|3.8
7220|2700102|2017.0|43.0|3.5
7221|2700201|2017.0|47.0|3.5
7222|2700300|2017.0|1125.0|4.1
7223|2700409|2017.0|161.0|3.5
7224|2700508|2017.0|10.0|0.0
7225|2700607|2017.0|40.0|3.5
7226|2700706|2017.0|225.0|3.9
7227|2700805|2017.0|17.0|3.8
7228|2700904|2017.0|11.0|3.3
7229|2701001|2017.0|106.0|3.9
7230|2701100|2017.0|58.0|3.7
7231|2701209|2017.0|96.0|3.7
7232|2701308|2017.0|76.0|3.9
7233|2701357|2017.0|66.0|3.7
7234|2701407|2017.0|89.0|4.4
7235|2701506|2017.0|1.0|3.5
7236|2701605|2017.0|53.0|4.2
7237|2701704|2017.0|252.0|3.9
7238|2701803|2017.0|38.0|4.0
7239|2701902|2017.0|80.0|3.5
7240|2702009|2017.0|9.0|4.4
7241|2702108|2017.0|57.0|3.9
7242|2702207|2017.0|30.0|3.9
7243|2702306|2017.0|264.0|5.1
7244|2702355|2017.0|285.0|3.6
7245|2702405|2017.0|135.0|3.4
7246|2702504|2017.0|17.0|3.2
7247|2702553|2017.0|38.0|4.2
7248|2702603|2017.0|84.0|3.9
7249|2702702|2017.0|13.0|3.8
7250|2702801|2017.0|52.0|4.1
7251|2702900|2017.0|187.0|3.7
7252|2703007|2017.0|29.0|3.6
7253|2703106|2017.0|26.0|3.5
7254|2703205|2017.0|34.0|4.2
7255|2703304|2017.0|21.0|3.7
7256|2703403|2017.0|47.0|3.1
7257|2703502|2017.0|46.0|4.0
7258|2703601|2017.0|58.0|3.0
7259|2703700|2017.0|71.0|3.7
7260|2703759|2017.0|45.0|0.0
7261|2703809|2017.0|20.0|3.3
7262|2703908|2017.0|95.0|3.9
7263|2704005|2017.0|266.0|4.2
7264|2704104|2017.0|29.0|3.5
7265|2704203|2017.0|107.0|3.9
7266|2704302|2017.0|4989.0|3.7
7267|2704401|2017.0|161.0|3.7
7268|2704500|2017.0|143.0|3.3
7269|2704609|2017.0|49.0|2.7
7270|2704708|2017.0|180.0|3.8
7271|2704807|2017.0|20.0|3.5
7272|2704906|2017.0|11.0|4.1
7273|2705002|2017.0|32.0|3.7
7274|2705101|2017.0|164.0|3.3
7275|2705200|2017.0|78.0|4.8
7276|2705309|2017.0|29.0|4.1
7277|2705408|2017.0|36.0|3.4
7278|2705507|2017.0|174.0|4.2
7279|2705606|2017.0|31.0|3.9
7280|2705705|2017.0|45.0|3.8
7281|2705804|2017.0|107.0|3.7
7282|2705903|2017.0|4.0|3.4
7283|2706000|2017.0|36.0|3.6
7284|2706109|2017.0|102.0|3.4
7285|2706208|2017.0|27.0|4.3
7286|2706307|2017.0|838.0|4.1
7287|2706406|2017.0|180.0|3.9
7288|2706422|2017.0|45.0|4.2
7289|2706448|2017.0|81.0|3.7
7290|2706505|2017.0|45.0|3.2
7291|2706604|2017.0|22.0|3.8
7292|2706703|2017.0|244.0|3.8
7293|2706802|2017.0|121.0|3.6
7294|2706901|2017.0|87.0|3.4
7295|2707008|2017.0|10.0|3.7
7296|2707107|2017.0|269.0|4.2
7297|2707206|2017.0|32.0|3.3
7298|2707305|2017.0|141.0|3.7
7299|2707404|2017.0|7.0|3.3
7300|2707503|2017.0|21.0|3.5
7301|2707602|2017.0|19.0|4.1
7302|2707701|2017.0|284.0|3.6
7303|2707800|2017.0|1.0|0.0
7304|2707909|2017.0|35.0|3.6
7305|2708006|2017.0|377.0|3.6
7306|2708105|2017.0|22.0|3.8
7307|2708204|2017.0|21.0|3.5
7308|2708303|2017.0|135.0|4.1
7309|2708402|2017.0|63.0|3.9
7310|2708501|2017.0|38.0|0.0
7311|2708600|2017.0|249.0|3.9
7312|2708709|2017.0|40.0|3.4
7313|2708808|2017.0|46.0|3.8
7314|2708907|2017.0|65.0|3.8
7315|2708956|2017.0|13.0|3.7
7316|2709004|2017.0|47.0|4.0
7317|2709103|2017.0|18.0|4.1
7318|2709152|2017.0|257.0|4.9
7319|2709202|2017.0|40.0|3.2
7320|2709301|2017.0|185.0|3.5
7321|2709400|2017.0|203.0|3.8
7322|2800100|2017.0|10.0|0.0
7323|2800209|2017.0|55.0|3.9
7324|2800308|2017.0|3282.0|4.1
7325|2800407|2017.0|17.0|3.7
7326|2800506|2017.0|102.0|3.6
7327|2800605|2017.0|29.0|3.2
7328|2800670|2017.0|171.0|3.9
7329|2800704|2017.0|18.0|3.3
7330|2801009|2017.0|61.0|4.1
7331|2801108|2017.0|28.0|3.2
7332|2801207|2017.0|196.0|4.4
7333|2801306|2017.0|102.0|3.8
7334|2801405|2017.0|90.0|3.5
7335|2801504|2017.0|156.0|3.5
7336|2801603|2017.0|24.0|3.7
7337|2801702|2017.0|107.0|3.8
7338|2801900|2017.0|25.0|3.9
7339|2802007|2017.0|26.0|3.7
7340|2802106|2017.0|602.0|3.7
7341|2802205|2017.0|30.0|3.3
7342|2802304|2017.0|60.0|3.6
7343|2802403|2017.0|44.0|3.8
7344|2802502|2017.0|21.0|3.7
7345|2802601|2017.0|25.0|3.7
7346|2802700|2017.0|61.0|3.5
7347|2802809|2017.0|29.0|3.7
7348|2802908|2017.0|621.0|4.1
7349|2803005|2017.0|158.0|3.9
7350|2803104|2017.0|21.0|3.9
7351|2803203|2017.0|53.0|3.6
7352|2803302|2017.0|105.0|3.8
7353|2803401|2017.0|41.0|3.6
7354|2803500|2017.0|800.0|4.2
7355|2803609|2017.0|102.0|3.2
7356|2803708|2017.0|30.0|4.0
7357|2803807|2017.0|41.0|3.7
7358|2803906|2017.0|43.0|3.7
7359|2804003|2017.0|109.0|2.9
7360|2804102|2017.0|62.0|4.0
7361|2804201|2017.0|74.0|3.6
7362|2804300|2017.0|34.0|3.6
7363|2804409|2017.0|115.0|3.4
7364|2804458|2017.0|46.0|3.6
7365|2804508|2017.0|173.0|4.2
7366|2804607|2017.0|118.0|3.7
7367|2804706|2017.0|41.0|3.8
7368|2804805|2017.0|562.0|3.4
7369|2804904|2017.0|23.0|3.2
7370|2805000|2017.0|49.0|0.0
7371|2805109|2017.0|51.0|3.9
7372|2805208|2017.0|19.0|3.8
7373|2805307|2017.0|28.0|3.9
7374|2805406|2017.0|154.0|4.0
7375|2805505|2017.0|129.0|4.3
7376|2805604|2017.0|76.0|3.5
7377|2805703|2017.0|376.0|3.7
7378|2805802|2017.0|114.0|3.7
7379|2805901|2017.0|53.0|3.5
7380|2806008|2017.0|111.0|3.9
7381|2806107|2017.0|31.0|3.6
7382|2806206|2017.0|137.0|3.7
7383|2806305|2017.0|40.0|3.3
7384|2806404|2017.0|14.0|3.7
7385|2806503|2017.0|75.0|3.2
7386|2806602|2017.0|44.0|3.5
7387|2806701|2017.0|371.0|3.6
7388|2806800|2017.0|33.0|3.9
7389|2806909|2017.0|38.0|4.1
7390|2807006|2017.0|17.0|3.8
7391|2807105|2017.0|286.0|4.0
7392|2807204|2017.0|26.0|3.5
7393|2807303|2017.0|12.0|4.0
7394|2807402|2017.0|165.0|4.0
7395|2807501|2017.0|41.0|3.8
7396|2807600|2017.0|84.0|3.8
7397|2900108|2017.0|20.0|4.1
7398|2900207|2017.0|55.0|3.8
7399|2900306|2017.0|107.0|3.2
7400|2900355|2017.0|52.0|3.8
7401|2900405|2017.0|49.0|3.1
7402|2900504|2017.0|113.0|3.8
7403|2900603|2017.0|70.0|3.6
7404|2900702|2017.0|830.0|3.5
7405|2900801|2017.0|104.0|3.6
7406|2900900|2017.0|10.0|3.3
7407|2901007|2017.0|182.0|3.9
7408|2901106|2017.0|105.0|3.7
7409|2901155|2017.0|132.0|4.0
7410|2901205|2017.0|22.0|3.2
7411|2901304|2017.0|211.0|4.0
7412|2901353|2017.0|83.0|3.6
7413|2901403|2017.0|115.0|3.2
7414|2901502|2017.0|54.0|3.7
7415|2901601|2017.0|15.0|3.2
7416|2901700|2017.0|19.0|3.2
7417|2901809|2017.0|160.0|3.7
7418|2901908|2017.0|15.0|3.5
7419|2901957|2017.0|53.0|3.2
7420|2902005|2017.0|99.0|3.3
7421|2902054|2017.0|22.0|2.9
7422|2902104|2017.0|261.0|3.3
7423|2902203|2017.0|10.0|3.5
7424|2902252|2017.0|91.0|2.9
7425|2902302|2017.0|21.0|3.2
7426|2902401|2017.0|15.0|2.9
7427|2902500|2017.0|99.0|3.4
7428|2902609|2017.0|66.0|3.7
7429|2902658|2017.0|109.0|3.3
7430|2902708|2017.0|220.0|3.4
7431|2902807|2017.0|104.0|4.4
7432|2902906|2017.0|67.0|3.6
7433|2903003|2017.0|126.0|3.5
7434|2903102|2017.0|39.0|3.4
7435|2903201|2017.0|1071.0|3.7
7436|2903235|2017.0|93.0|4.2
7437|2903276|2017.0|82.0|0.0
7438|2903300|2017.0|10.0|3.8
7439|2903409|2017.0|54.0|3.1
7440|2903508|2017.0|155.0|3.6
7441|2903607|2017.0|11.0|3.0
7442|2903706|2017.0|79.0|3.8
7443|2903805|2017.0|220.0|3.9
7444|2903904|2017.0|571.0|3.7
7445|2903953|2017.0|24.0|3.9
7446|2904001|2017.0|122.0|4.2
7447|2904050|2017.0|137.0|3.7
7448|2904100|2017.0|119.0|4.0
7449|2904209|2017.0|219.0|3.9
7450|2904308|2017.0|56.0|4.0
7451|2904407|2017.0|65.0|3.0
7452|2904506|2017.0|187.0|3.5
7453|2904605|2017.0|295.0|0.0
7454|2904704|2017.0|136.0|2.8
7455|2904753|2017.0|54.0|3.7
7456|2904803|2017.0|64.0|3.5
7457|2904852|2017.0|32.0|3.4
7458|2904902|2017.0|99.0|3.5
7459|2905008|2017.0|155.0|4.8
7460|2905107|2017.0|40.0|3.5
7461|2905156|2017.0|36.0|3.8
7462|2905206|2017.0|409.0|4.0
7463|2905305|2017.0|43.0|3.5
7464|2905404|2017.0|106.0|3.3
7465|2905503|2017.0|36.0|3.3
7466|2905602|2017.0|103.0|3.2
7467|2905701|2017.0|1325.0|4.2
7468|2905800|2017.0|100.0|3.3
7469|2905909|2017.0|39.0|2.9
7470|2906006|2017.0|423.0|3.4
7471|2906105|2017.0|53.0|3.0
7472|2906204|2017.0|58.0|3.6
7473|2906303|2017.0|219.0|3.2
7474|2906402|2017.0|100.0|3.1
7475|2906501|2017.0|419.0|3.5
7476|2906600|2017.0|54.0|4.2
7477|2906709|2017.0|174.0|3.5
7478|2906808|2017.0|72.0|3.2
7479|2906824|2017.0|41.0|2.9
7480|2906857|2017.0|42.0|3.3
7481|2906873|2017.0|193.0|3.7
7482|2906899|2017.0|21.0|3.3
7483|2906907|2017.0|86.0|3.5
7484|2907004|2017.0|3.0|3.6
7485|2907103|2017.0|283.0|3.3
7486|2907202|2017.0|155.0|3.1
7487|2907301|2017.0|136.0|3.8
7488|2907400|2017.0|32.0|3.8
7489|2907509|2017.0|362.0|3.7
7490|2907558|2017.0|39.0|3.2
7491|2907608|2017.0|80.0|3.2
7492|2907707|2017.0|43.0|3.4
7493|2907806|2017.0|219.0|3.3
7494|2907905|2017.0|86.0|3.3
7495|2908002|2017.0|21.0|3.4
7496|2908101|2017.0|113.0|3.8
7497|2908200|2017.0|109.0|3.4
7498|2908309|2017.0|37.0|3.1
7499|2908408|2017.0|359.0|3.5
7500|2908507|2017.0|158.0|3.6
7501|2908606|2017.0|73.0|3.3
7502|2908705|2017.0|62.0|4.5
7503|2908804|2017.0|7.0|0.0
7504|2908903|2017.0|67.0|3.3
7505|2909000|2017.0|84.0|4.4
7506|2909109|2017.0|95.0|3.5
7507|2909208|2017.0|122.0|3.6
7508|2909307|2017.0|180.0|3.7
7509|2909406|2017.0|90.0|3.0
7510|2909505|2017.0|33.0|3.5
7511|2909604|2017.0|37.0|4.0
7512|2909703|2017.0|188.0|3.8
7513|2909802|2017.0|183.0|3.7
7514|2909901|2017.0|101.0|3.5
7515|2910008|2017.0|46.0|2.8
7516|2910057|2017.0|216.0|3.8
7517|2910107|2017.0|40.0|0.0
7518|2910206|2017.0|45.0|4.1
7519|2910305|2017.0|19.0|3.8
7520|2910404|2017.0|134.0|3.4
7521|2910503|2017.0|129.0|3.0
7522|2910602|2017.0|149.0|3.3
7523|2910701|2017.0|430.0|3.4
7524|2910727|2017.0|1068.0|3.7
7525|2910750|2017.0|91.0|4.0
7526|2910776|2017.0|22.0|3.4
7527|2910800|2017.0|2174.0|3.5
7528|2910859|2017.0|133.0|3.6
7529|2910909|2017.0|27.0|3.8
7530|2911006|2017.0|30.0|3.2
7531|2911105|2017.0|136.0|3.6
7532|2911204|2017.0|186.0|4.0
7533|2911253|2017.0|12.0|2.8
7534|2911303|2017.0|41.0|3.4
7535|2911402|2017.0|146.0|3.9
7536|2911501|2017.0|119.0|3.6
