;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
302;3526803.0;2013;SP;755.8444444444444;LENÇÓIS PAULISTA
303;3526902.0;2013;SP;854.488188976378;LIMEIRA
304;3527009.0;2013;SP;671.0;LINDÓIA
305;3527108.0;2013;SP;750.2444444444444;LINS
306;3527207.0;2013;SP;503.74603174603175;LORENA
307;3527256.0;2013;SP;478.0;LOURDES
308;3527306.0;2013;SP;710.6086956521739;LOUVEIRA
309;3527405.0;2013;SP;638.9166666666666;LUCÉLIA
310;3527504.0;2013;SP;583.0;LUCIANÓPOLIS
311;3527603.0;2013;SP;987.5;LUÍS ANTÔNIO
312;3527702.0;2013;SP;498.0;LUIZIÂNIA
313;3527801.0;2013;SP;485.85714285714283;LUPÉRCIO
314;3527900.0;2013;SP;996.0;LUTÉCIA
315;3528007.0;2013;SP;858.5454545454545;MACATUBA
316;3528106.0;2013;SP;732.3333333333334;MACAUBAL
317;3528205.0;2013;SP;884.6666666666666;MACEDÔNIA
318;3528304.0;2013;SP;587.5;MAGDA
319;3528403.0;2013;SP;578.9512195121952;MAIRINQUE
320;3528502.0;2013;SP;527.4328358208955;MAIRIPORÃ
321;3528601.0;2013;SP;451.625;MANDURI
322;3528700.0;2013;SP;379.875;MARABÁ PAULISTA
323;3528809.0;2013;SP;725.0;MARACAÍ
324;3528858.0;2013;SP;661.3333333333334;MARAPOAMA
325;3528908.0;2013;SP;548.5;MARIÁPOLIS
326;3529005.0;2013;SP;730.6542056074767;MARÍLIA
327;3529104.0;2013;SP;1135.5;MARINÓPOLIS
328;3529203.0;2013;SP;566.3333333333334;MARTINÓPOLIS
329;3529302.0;2013;SP;734.1555555555556;MATÃO
330;3529401.0;2013;SP;1089.954954954955;MAUÁ
331;3529500.0;2013;SP;795.6666666666666;MENDONÇA
332;3529609.0;2013;SP;457.85714285714283;MERIDIANO
333;3529658.0;2013;SP;924.5;MESÓPOLIS
334;3529708.0;2013;SP;750.5;MIGUELÓPOLIS
335;3529807.0;2013;SP;868.6666666666666;MINEIROS DO TIETÊ
336;3529906.0;2013;SP;277.4791666666667;MIRACATU
337;3530003.0;2013;SP;696.5;MIRA ESTRELA
338;3530102.0;2013;SP;357.88;MIRANDÓPOLIS
339;3530201.0;2013;SP;515.2272727272727;MIRANTE DO PARANAPANEMA
340;3530300.0;2013;SP;742.8148148148148;MIRASSOL
341;3530409.0;2013;SP;489.2;MIRASSOLÂNDIA
342;3530508.0;2013;SP;668.3095238095239;MOCOCA
343;3530607.0;2013;SP;772.8376963350786;MOGI DAS CRUZES
344;3530706.0;2013;SP;550.9320388349514;MOGI GUAÇU
345;3530805.0;2013;SP;567.4307692307692;MOGI MIRIM
346;3530904.0;2013;SP;470.5;MOMBUCA
